% Model:              lens_cube.mph
% Version:            COMSOL 5.5.0.292
% Date:               Nov 26 2021, 17:37
% Dimension:          3
% Nodes:              2001
% Expressions:        1
% Description:        Electric field, z component
% Length unit:        m
% x                       y                        z                        es.Ez (V/m)
3.0E-5                    -2.5E-5                  8.959999999999999E-4     -319.7840376257237
3.0E-5                    -2.5E-5                  8.969999999999998E-4     -319.9745493677194
3.0E-5                    -2.5E-5                  8.979999999999999E-4     -320.165061109714
3.0E-5                    -2.5E-5                  8.989999999999998E-4     -320.3555728517106
3.0E-5                    -2.5E-5                  9.0E-4                   -320.5460845937066
3.0E-5                    -2.5E-5                  9.009999999999999E-4     -320.73659633570185
3.0E-5                    -2.5E-5                  9.019999999999998E-4     -320.9271080776962
3.0E-5                    -2.5E-5                  9.029999999999999E-4     -321.117619819692
3.0E-5                    -2.5E-5                  9.039999999999999E-4     -321.3081315616871
3.0E-5                    -2.5E-5                  9.05E-4                  -321.4986433036836
3.0E-5                    -2.5E-5                  9.059999999999999E-4     -321.68915504567735
3.0E-5                    -2.5E-5                  9.069999999999998E-4     -321.8796667876725
3.0E-5                    -2.5E-5                  9.08E-4                  -322.0701785296694
3.0E-5                    -2.5E-5                  9.089999999999999E-4     -322.260690271665
3.0E-5                    -2.5E-5                  9.099999999999998E-4     -322.45120201365967
3.0E-5                    -2.5E-5                  9.109999999999999E-4     -322.64171375565184
3.0E-5                    -2.5E-5                  9.119999999999998E-4     -322.8322254976483
3.0E-5                    -2.5E-5                  9.13E-4                  -323.02273723964504
3.0E-5                    -2.5E-5                  9.139999999999999E-4     -323.21324898163857
3.0E-5                    -2.5E-5                  9.149999999999998E-4     -323.40376072363347
3.0E-5                    -2.5E-5                  9.159999999999999E-4     -323.5942724656293
3.0E-5                    -2.5E-5                  9.169999999999998E-4     -323.7847842076253
3.0E-5                    -2.5E-5                  9.18E-4                  -324.1363172233141
3.0E-5                    -2.5E-5                  9.189999999999999E-4     -324.31012832458237
3.0E-5                    -2.5E-5                  9.199999999999998E-4     -324.48393942585017
3.0E-5                    -2.5E-5                  9.209999999999999E-4     -324.65775052711706
3.0E-5                    -2.5E-5                  9.219999999999999E-4     -324.83156162838486
3.0E-5                    -2.5E-5                  9.23E-4                  -325.00537272965494
3.0E-5                    -2.5E-5                  9.239999999999999E-4     -325.1791838309232
3.0E-5                    -2.5E-5                  9.249999999999998E-4     -325.35299493219054
3.0E-5                    -2.5E-5                  9.26E-4                  -325.5268060334597
3.0E-5                    -2.5E-5                  9.269999999999999E-4     -325.70061713472705
3.0E-5                    -2.5E-5                  9.279999999999998E-4     -325.8744282359944
3.0E-5                    -2.5E-5                  9.289999999999999E-4     -326.0482393372606
3.0E-5                    -2.5E-5                  9.299999999999998E-4     -326.2220504385293
3.0E-5                    -2.5E-5                  9.31E-4                  -326.39586153979985
3.0E-5                    -2.5E-5                  9.319999999999999E-4     -326.56967264106856
3.0E-5                    -2.5E-5                  9.329999999999998E-4     -326.74348374233455
3.0E-5                    -2.5E-5                  9.339999999999999E-4     -326.9172948436021
3.0E-5                    -2.5E-5                  9.349999999999999E-4     -327.0911059448704
3.0E-5                    -2.5E-5                  9.36E-4                  -327.26491704614
3.0E-5                    -2.5E-5                  9.369999999999999E-4     -327.4387281474071
3.0E-5                    -2.5E-5                  9.379999999999998E-4     -327.6125392486747
3.0E-5                    -2.5E-5                  9.39E-4                  -327.7863503499432
3.0E-5                    -2.5E-5                  9.399999999999999E-4     -327.96016145121325
3.0E-5                    -2.5E-5                  9.41E-4                  -328.1339725524797
3.0E-5                    -2.5E-5                  9.419999999999999E-4     -328.30778365374636
3.0E-5                    -2.5E-5                  9.429999999999998E-4     -328.48159475501484
3.0E-5                    -2.5E-5                  9.44E-4                  -328.65540585628537
3.0E-5                    -2.5E-5                  9.449999999999999E-4     -328.82921695755124
3.0E-5                    -2.5E-5                  9.459999999999998E-4     -329.0030280588212
3.0E-5                    -2.5E-5                  9.469999999999999E-4     -329.1768391600881
3.0E-5                    -2.5E-5                  9.479999999999998E-4     -329.35065026135413
3.0E-5                    -2.5E-5                  9.49E-4                  -329.5244613626239
3.0E-5                    -2.5E-5                  9.499999999999999E-4     -329.6982724638922
3.0E-5                    -2.5E-5                  9.509999999999998E-4     -329.8720835651603
3.0E-5                    -2.5E-5                  9.519999999999999E-4     -330.0458946664293
3.0E-5                    -2.5E-5                  9.529999999999999E-4     -330.2197057676969
3.0E-5                    -2.5E-5                  9.54E-4                  -330.3935168689637
3.0E-5                    -2.5E-5                  9.549999999999997E-4     -330.5673279702315
3.0E-5                    -2.5E-5                  9.559999999999998E-4     -330.7411390714999
3.0E-5                    -2.5E-5                  9.57E-4                  -330.9149501727686
3.0E-5                    -2.5E-5                  9.580000000000001E-4     -331.08876127403653
3.0E-5                    -2.5E-5                  9.589999999999998E-4     -331.2625723753058
3.0E-5                    -2.5E-5                  9.599999999999999E-4     -331.4363834765724
3.0E-5                    -2.5E-5                  9.61E-4                  -331.6101945778417
3.0E-5                    -2.5E-5                  9.619999999999997E-4     -331.7840056791087
3.0E-5                    -2.5E-5                  9.629999999999999E-4     -331.95781678037696
3.0E-5                    -2.5E-5                  9.64E-4                  -332.1316278816448
3.0E-5                    -2.5E-5                  9.649999999999997E-4     -332.3054389829133
3.0E-5                    -2.5E-5                  9.659999999999998E-4     -332.47925008418076
3.0E-5                    -2.5E-5                  9.67E-4                  -332.6530611854487
3.0E-5                    -2.5E-5                  9.679999999999997E-4     -332.84332728842264
3.0E-5                    -2.5E-5                  9.689999999999998E-4     -333.0185057810112
3.0E-5                    -2.5E-5                  9.699999999999999E-4     -333.1936842735988
3.0E-5                    -2.5E-5                  9.710000000000001E-4     -333.3688627661862
3.0E-5                    -2.5E-5                  9.719999999999998E-4     -333.5440412587742
3.0E-5                    -2.5E-5                  9.729999999999999E-4     -333.7192197513608
3.0E-5                    -2.5E-5                  9.74E-4                  -333.8943982439497
3.0E-5                    -2.5E-5                  9.749999999999997E-4     -334.06957673653665
3.0E-5                    -2.5E-5                  9.759999999999999E-4     -334.2447552291245
3.0E-5                    -2.5E-5                  9.77E-4                  -334.41993372171225
